2490,855
1035,255
1243,184
1072,266
2378,118
1232,185
82,644
1288,137
95,647
2427,853
2468,897
327,416
1229,198
341,418
1259,134
1293,123
1283,126
2,671
2481,1145
2460,1142
1204,169
2336,188
33,637
2406,894
2483,890
1220,183
395,459
1018,256
2379,192
1258,187
2008,607
1275,162
2345,108
2410,894
37,636
373,478
59,622
2365,165
2473,828
82,608
76,631
84,610
2475,822
2473,866
68,645
2467,898
1008,264
1217,140
1236,125
2406,1103
330,462
17,602
1296,143
2410,818
2460,1144
2498,881
2428,1160
358,406
2337,104
2429,1196
67,699
2487,845
320,442
17,664
2491,876
1221,104
1225,120
27,649
1277,169
2353,140
1224,133
1251,119
2035,622
40,645
1260,119
1052,209
375,489
1251,137
1215,129
305,428
43,654
2479,886
2331,128
1270,114
2401,803
63,627
1252,178
44,668
1057,234
322,434
2445,1109
2482,821
26,609
390,443
3,679
66,631
56,608
1299,162
2477,1126
2427,867
1284,199
2321,170
1207,149
1233,167
2482,886
304,496
2429,880
2446,853
361,402
2347,135
55,606
2436,898
2018,677
46,675
1259,131
1257,180
1242,139
2341,177
16,671
364,498
21,665
2497,1160
369,448
75,646
2318,175
2475,822
49,628
328,442
71,605
2384,126
59,696
1269,139
2322,196
2461,863
67,625
2383,177
1228,139
1286,124
81,615
342,401
59,665
1221,170
2442,890
1206,117
2038,608
2038,628
1220,129
1296,165
2010,601
387,407
2453,896
1073,293
2487,1143
1228,163
2048,612
2455,1112
2475,877
2447,841
2309,142
2412,885
1213,102
1246,169
2454,841
379,466
99,646
1263,189
23,620
2409,832
1249,157
1263,169
2464,845
2481,1142
1268,118
2415,1140
1293,102
2337,132
2313,158
346,478
2460,879
83,654
334,450
1299,172
1043,263
2471,832
2394,115
2064,660
2457,1158
15,603
2497,848
35,619
2384,114
2365,166
2446,841
368,458
33,665
99,617
1077,284
32,625
2426,870
2364,161
64,607
2381,106
1235,160
29,637
2477,875
387,410
2419,1150
2062,628
2420,829
385,428
314,424
1222,185
2334,185
2328,183
313,425
15,608
62,601
1248,104
1238,123
2415,831
326,457
1261,102
2354,128
322,439
9,602
2006,606
1251,184
7,605
1015,293
2436,808
1208,138
25,681
2443,828
78,628
2314,122
383,484
1226,122
2449,883
2396,161
2440,886
4,631
1205,117
2447,848
388,436
2456,867
2484,887
1225,120
2444,846
30,678
1226,190
71,671
2373,167
1289,156
76,618
1250,137
1297,107
375,429
45,668
1053,219
2484,804
1281,158
2466,843
2431,860
2492,846
1206,149
34,601
374,452
42,642
1296,139
356,450
2042,662
1,613
1216,168
1211,180
46,658
2425,899
308,493
91,655
1070,276
1299,145
1296,166
1219,103
1092,268
2443,1133
1093,284
2423,849
95,604
1232,139
2401,851
2412,806
7,621
331,457
1230,198
1290,118
2318,117
51,685
2361,152
65,637
2372,102
1088,216
1242,118
1272,186
2421,1173
29,612
1289,159
2428,865
1011,242
92,648
76,667
2493,1155
31,626
1259,112
1273,146
30,652
1269,144
80,644
52,683
2470,847
1283,174
1282,124
2405,895
1288,155
1224,133
2493,883
1213,160
2430,844
18,651
71,635
1255,195
1283,198
1216,198
1242,146
2471,847
2366,158
1091,253
23,672
1236,105
2492,826
303,421
2498,855
78,614
2353,131
1260,147
2027,669
1215,194
2463,1141
1214,119
42,661
2474,886
2452,845
1226,145
2439,1115
69,659
1074,257
94,691
1054,208
363,491
2443,1137
1272,189
9,624
2491,854
2460,882
2446,848
1278,190
94,667
1237,186
2352,101
31,619
1210,172
60,671
1284,101
1267,196
2045,676
2387,179
2385,199
2459,805
1082,272
87,620
1250,178
80,653
350,448
2422,814
1297,197
2475,861
1089,232
2499,841
2337,156
1298,177
2485,867
7,684
15,669
7,625
90,663
2471,862
75,653
1214,185
1221,159
2336,162
34,626
2420,859
2354,124
2477,869
2352,194
2498,1193
1219,172
2495,843
1233,144
1291,135
1207,151
2472,836
2426,852
1204,149
361,485
2448,833
43,673
2460,899
80,686
1235,154
1247,106
60,613
2024,651
1203,179
24,699
1255,107
1079,261
2440,1125
2331,139
2466,880
318,423
478,639
725.94,477.98
770.62,1064.4
285.93,1194.1
1380.5,59
1769.5,372.75
1764.4,1016.3
1217.8,1180.1
2149.6,512.5
2375.9,421.36
2374.3,894.33
2118.5,881.74
1387.4,287
1721.3,925
2185.1,496.14
1199.7,535
705.39,1081.8
2347.4,991.77
1782,998.31
2375.4,954.04
1789.8,467.14
2358.2,969.17
1277.4,497.5
2442,1031.2
1309.5,353.62
276.85,611.63
2362.3,948.33
223,1232.5
1334.8,1206.2
659,1047.5
266.09,574.78
2393,932.25
2397,955.69
2380.3,968
1798.7,1049.2
751,464.14
2406.2,439
2390.1,972.28
1279.7,365.65
277.4,570
2148.9,518.82
1262.7,379.11
2121,871.38
2380.1,410.96
277,569.67
1261.8,423.68
2352.8,1046.5
2396.9,979.54
2120.9,419.79
1768.7,458.12
2360.6,964.52
1233.8,1235.7
2287.5,725.5
2365.7,891.22
2370.1,977.25
224.91,533.64
251.29,614.71
1250.3,413.33
2420.3,1145
2111.5,892.84
705.98,483.16
1699.7,460.67
2380.6,840.29
276.6,592.17
1221.5,1259.4
2369.9,970.24
1244.1,380.13
281.92,596.33
2361.5,875.25
2099.9,935.12
2359.7,891.16
2393.9,976.77
239.67,636.33
1262.4,388.47
2372.6,955.93
1238.6,428.25
2361.8,985.88
2379.6,942.9
2116.8,522
1772.9,402.6
2375.9,966.43
1234.9,306.91
2379.8,966.25
2129.1,903.38
2391.4,1041.8
2153,426.5
1284.9,307.58
269.33,1121.9
2323.2,951.78
2348.6,939.83
258.54,1168.4
2183.6,926.8
2372.9,962.27
320,521
1071.7,336
219.13,588.63
360.33,603.33
1123.3,603.33
2388.2,442.62
2388.8,508.67
2378.8,975.14
1237.3,458.11
1290.7,1138
1272,458.17
2361.2,854.83
2405.5,1077.3
264.94,1083.2
2410.3,977.58
335.78,581.22
2363.3,900.17
2131.8,914.22
1242.7,379.83
1727,374.81
1284.6,406.6
353,737
274.39,538.29
1732.4,425.36
1247.8,456.61
2123.7,900.81
1286.3,399.39
1251.7,392.69
2403.7,330.26
1769.6,998.57
2396.5,938.71
1159.7,434
1273.4,369.95
1322.9,532.62
2392.3,1000.1
2378.6,895
1778.4,403.91
1749.2,1009.6
1288.2,399.38
1662.2,426
2393.4,1019.1
2374.7,933.31
2356,152
1220.5,1178.9
2382.4,948.22
237.44,549.56
831.88,1098.5
2108.2,911.2
2388.8,962.57
2380.8,983.42
2117.5,906.5
2368.8,988.69
2362.8,980.31
2390.2,1022.2
1272.8,287.46
2382.4,1003.8
2130.6,470.63
1792.2,922.8
1060.2,1355
2351.4,1003.5
228.76,568.69
2367,919.32
1280.2,389.44
1823.4,1023.7
2397.1,1017.1
1757.6,442.77
2341.3,1008.3
2340.5,500
1776.7,450.91
1764.6,999.91
701.63,534.58
2380.2,980.5
2376.9,951.78
2370.8,957.6
820.6,1195.8
2356.2,950.44
1301.5,341.33
264.47,1057.2
2139.1,886
1820,579
659,1047.5
2099.6,914.62
2313.2,870.75
2375.5,875.5
2411.4,1000.4
2370.5,998
2392.4,393.12
1265.2,409.49
2357.7,990.67
2342.4,965.71
2349.1,946.11
2365.5,975.45
2380.2,968.38
2403.9,1014.7
1275.3,1120.7
1226.8,364.6
2360.2,977.11
298.97,1174
1290,487.71
2132.7,890.65
2381.6,942.51
618,1045
2383.9,1009
228.47,556.35
2398.8,972.59
2375.2,963.69
2391.8,846.5
2138.8,936.5
2359.9,926.25
1740.8,554.83
1273.9,315.16
736.97,491.08
2383.1,367.88
1252.7,1164.2
2377.1,964.85
704,446
1288.3,433.07
249.8,630.7
1813.1,438.3
2423.5,325.36
2400.6,986.4
2362.8,912.09
2384.7,928.81
1276.8,449.25
2385.6,450.62
2397.2,952.27
2368.8,914.06
1248.8,413.33
2394.1,1024.2
2391.6,959.32
2386.4,928.5
2387.7,435.5
2400.6,392.43
2369,952.58
263.33,571.28
2310,866.75
1238.3,521.33
2380.2,401.09
210.86,1033.7
1748.9,409.96
1733.7,1042.7
2115.6,909.5
2395.8,985.5
2116.7,488.67
1242.5,379.19
2177,541.8
2370.1,388.62
1766.9,1008.2
2403,1047
2152.1,904
1298,409.04
1292,538.78
1239.6,1213.8
2385.7,926.17
1298.6,435.38
259.21,582.41
2390.8,1010.5
740.07,1136.1
1248.2,385.81
1291.5,348.25
1273.4,436.65
2129.6,474.56
1711.5,1053.5
1768.7,1039.3
2383.9,955.23
1771.7,1010.4
2370.1,878.57
2423.7,1068
2141.8,877.65
706.25,470.7
1770.1,1042.6
1218.7,501.4
269.06,589.29
1235.3,1157.2
1172.5,527.25
2359.2,950.6
2395.5,413
1253.3,443.33
1752.9,429.81
2405.6,978.3
2371.1,955.2
1209,932
173.75,541.75
1236.8,380.48
1247.9,409.13
2177.4,893
687.89,467.89
711.1,466.38
2379.8,502.2
2396.5,1088
2374.3,443.69
1766.3,993.18
2399,988.1
1341.9,370.93
1329.5,143
2345.2,438.58
212,606
1255.9,433.23
2360.1,921.93
2115.3,889
1216.2,377.25
2131.7,911.44
195.69,589.31
2368.9,434.69
175.44,607.44
2388.1,937.71
2370.7,938
2369.2,951.55
1725.2,305
811.67,601.67
2400.7,1016.3
210.12,669
2363.6,956
246.75,636.25
1090,441
382.78,1089.2
241.77,579.23
1239.7,351.82
31,742
1269.4,403.11
1302,413.67
1271.9,355.43
2293,824.5
2380.8,958.48
358,1184.5
2152,507.2
1210.1,349.26
742.44,1071
2088.7,891.86
250.12,599.5
272.27,549.27
2366.3,377.17
2420.8,980.25
2371,941.46
1159.9,482.09
240.35,582.35
1747.9,340
2397.8,415.47
2394.2,949.09
2354.8,465.91
2367.8,957.45
1361.6,418.2
1177.1,1187.1
2107.7,498.15
1279.5,1281
1285.7,1186.8
2144.1,579.6
2390.5,983.54
2406.3,969.52
2120,496.69
2148.9,524.29
2387.2,942.17
2372.8,960.94
2122.2,499.14
2382.3,912.21
731.18,474.53
1784,1043.5
1070.5,292.5
2396.5,978.75
2391,1038.5
259.89,1043.8
1291.6,441.71
1305.1,1184.2
2378.6,958.59
1253.6,395.25
331.52,558.48
2400,1003.8
2357.7,936.07
2358.6,941.52
1294.3,1092
2387.9,1070
2365.4,978.45
252.38,611.81
2384.3,460.88
2369.4,945.26
1270,363.5
2370.5,1031.4
301,611.75
748.19,1115.8
275.55,572
1673.7,1066
1744.6,971.48
2407.1,1004.4
1135.4,291.6
740.84,1027.5
1788.8,950.25
124,496
2386.2,406.85
2376.2,936.26
2117.3,864
1301.1,366.71
2362.5,959.52
1281.1,1095.2
1265.2,1167.6
2378.3,380.42
2372.6,920.18
2372.3,962.03
2377.6,954.04
199.59,585.18
2094.5,413.3
2347.1,465.8
276,602
1247.9,278.86
2395,963.71
727.64,435.68
2370.4,842.29
2353.7,919.33
2347.4,869.4
1236.4,500.44
1233.5,342.53
2482,1099
2404.8,994.92
2374.2,986.32
1239.1,1149
2138.2,929.22
2383.8,946.56
2123.7,508.74
1323.3,1208.4
700,1050
2375.5,962.4
1345,29
2352.7,944.36
1290.8,398.85
258.41,1165.7
2110.4,541.1
2357.6,926.37
276.03,577.82
1687.6,1037.1
251.12,596.75
1269.5,465.93
1041,315
1210.8,416.8
2160.9,898.94
2381.2,989.71
2374.2,938.83
1763.7,1128.3
2105.5,900.09
2400.6,984.33
1349.4,517.92
2357.6,933.18
2403,906.67
2399.1,421.47
244.14,621.86
1768.3,424.86
2366,974.48
759.08,514.33
2115.3,877.75
1184.7,401.31
2132.4,908.43
2371.3,969.4
2153.3,846
244.56,566.51
1206.5,476.08
2369,465
202.44,596.38
1323.1,1192.7
2356.2,975.55
289.67,1005
2365.4,937.95
2120.3,939.6
2376.9,956.78
1800.3,430.08
2142.9,907.6
2384.8,985.6
2130.9,471.47
1230.2,257.75
1222.8,415.38
2345.6,891.2
1765.7,1005.8
1796.6,1013.4
1220.8,517.67
1743,398.85
229.23,579.85
2419.1,385.73
2372.3,970.75
2379,990.12
766.38,486
2320.4,962.57
2384.9,977.78
2373.2,954.12
1270.6,417.4
4,603
1218.2,462.57
742.14,465.52
2365.9,931.18
2393.4,984.83
2381.1,904.94
724.19,459.76
2126.4,877.56
251,426.25
2379.6,954.91
2384.4,968.02
1282.7,373.5
2366.1,942.13
2397.8,1012.4
2119.2,935.36
2382.8,958.46
2107.7,526.55
1774.9,954.87
170.17,562
2382,949.68
1273.8,394.13
1771.9,522
1760.6,423.76
5,510
2351.6,476.89
242.23,596.64
1247.5,422.63
2133,496.83
227.2,603.6
252.62,1157.4
2342.8,474.4
246.38,603.85
2327.8,967.94
1753.8,395.57
1305.8,309.2
1236.8,368.8
775.67,1117
256.9,620.57
2434.7,953
2374.3,981.23
1279,471.75
2399.9,986.25
1769.3,1018.9
2379.6,947.68
2392.8,440
2384,986.06
2368.4,973.67
256,1114.3
1739.5,408.15
2371.6,400.8
1262.9,375.37
229.55,612.43
1228.2,1194.2
2104.8,893.5
2363.1,953.69
1316,403.42
2431,1053.5
1256.7,420
2390.8,494.13
1236.6,368.89
2123.2,529
284.21,593.03
2376,407.5
2357.7,968.27
700,1050
2143,924.42
1711,1048
2363.7,896.67
2134.8,513.2
2129.8,506.33
211.88,597.25
1204.4,1280.7
1218.3,1056.3
2399,839
2308,457
1783,1003
201,742
288.26,580.45
2390.5,975.68
226.09,610
1237.5,424.9
1254.1,378.62
1234.5,477.36
2416,256.5
2423.1,1034.8
2142.5,470.18
301.8,584
1241.8,339.56
2125.4,898.73
1128,198
1241.2,413.48
1293.3,355.6
262.57,577.86
2344.4,1039.6
229.6,1117.8
225.88,596.5
2149.7,581
1080,146
753.38,470.12
2369.3,989.71
1239.5,412.56
1259.8,381.2
1259.4,1194.2
2387.8,364.38
2347.2,414.89
2162,895.67
269.75,605.5
1273.2,1181
1241.3,377.62
2367.3,968.38
1247.8,428.4
721.73,1030
2136.3,448.21
2401.1,966.55
2399.2,953.2
2367.8,956.21
190.56,1069
2401,912.5
1273.1,1161.4
2379.3,392.85
2405,911.5
263.64,1164.8
1736.4,965.62
1245,377.13
2378.8,958.43
1712.8,543.75
1259.5,1164.3
1308.3,349.43
1250.6,1153
1736.1,374.38
302.14,1068
2363.4,943.14
271.29,583.88
2377.4,385.67
2443.5,952.17
2123.4,870.62
2178,553.83
2089.4,474.44
1789.4,423.42
2385.2,947.92
764.14,1012.2
2376.3,955.03
2097.5,906.68
2334,519.4
1281.3,1249.5
297,593
1724.7,1010.6
1747,375.83
226.97,591.1
2378.9,958.56
1257.5,1193.9
1241.8,479.92
196.18,650.91
2123.9,425.21
1240.2,309.5
1258.3,479.33
1782.8,365.82
1739.7,423.65
255.33,586.44
240.47,1071.7
1240.7,175.33
1245.4,451
1804.8,1017.4
2114.6,842.9
2103.1,525.58
2118,483.44
2376,942.69
1253.2,379
2087.8,905.8
2367.9,901.44
2387.1,942.59
2110.4,890.64
2388.3,1035.6
2339.8,951.4
2381.5,938.54
2351.6,930.38
1262.1,354.5
2124.1,512.44
2389.2,942.88
1292.5,443.6
2348.4,968.43
2391.4,938.74
2372.1,953.68
1268.1,1182.4
2358.1,487.69
1182.4,1135.9
1303.4,305.43
2376.2,413.62
748.15,419.85
1245.2,341.68
1254.8,420.65
241.09,556.36
249.56,586.33
221.37,600.05
1415,262.5
1335.8,260.75
2083.5,869.62
1257.2,350.68
697.5,1041.6
1259,1303.5
290.22,1148.4
2418.7,1005.7
2370.5,918.6
2384.3,925.13
1317.5,425.75
1244.5,442.33
1237.1,1154.4
2440.4,952.86
2383.8,923.81
196,524
2373.3,938.42
251.74,602.63
239.08,563.29
1252.3,391.19
1621,363
2374,929.04
2377.7,911.28
2369.8,967.56
284.37,583.39
2375.7,423.62
1292.2,432
2139.4,427.64
1270.9,317.38
2363,953.31
2135.7,830.33
2359.2,925.5
2359.3,883
2372,389.4
1234.6,385.25
2092.5,913.5
276.78,615.44
2350.3,388
1248.4,400.56
2126,539.33
2402.6,361.76
2390.4,973.86
1259.9,523.9
244.61,1120
2353.8,943.19
2144.8,501.6
2072.1,452.75
777.38,408.15
2368,964.12
2334,444
2351.8,388.8
1274.2,374.12
2117.8,885.62
1221.4,388.1
248.56,576.25
716.22,1113.4
2416.9,950.91
1269.2,1191.5
2365,878.53
1797.4,1008
247.04,606.11
2146.3,853.5
2091,968.5
235,600.62
1263.7,1172.4
2344.7,963
1278.7,385.33
250.6,589.9
2358.5,949.06
1760.2,1041.6
1295.3,1064.6
720.25,1014.2
776.69,494.77
1207.4,328.88
1271.6,373.24
2351.3,542.33
2406,992.47
2360,810
2378.8,1060
1719.3,978.33
1244.6,395.31
1232.3,356.15
1243.3,375.1
757.39,456.21
247.5,565.56
764.33,1075.3
2118.2,901.85
1282.7,364.18
1311.1,565.25
2369.1,1066.1
1777.3,970.22
322.67,537.67
2365.2,997.2
246.73,617.78
270,588.57
2108,867.5
208.45,630.55
730.59,1094
1253.4,393.84
1381.6,369.4
1740.6,1007.1
2390.3,929.93
2365.4,945.81
1259.4,410.83
1203.2,366.4
2386.1,981.13
1249,379.96
1635,1287
1211.2,528.5
2416,1081.5
2353.3,935.05
2380.8,514.89
2381.9,929.47
2381.8,935.27
1261.4,384.97
1353,1038.5
1294.2,415.83
1855,178
169.87,611.93
2301.5,874.5
2375.5,987.33
1256.1,492
2143.5,511.21
1736.9,1029.8
240,574.83
2112.8,908.27
2332.3,868
2364.2,935.09
286.87,589.26
2429.4,886
1708.5,412
2117.2,880.4
1235.6,1197.1
2387.7,980.75
1268.1,374.68
1731.5,342
1269.9,333.71
2380.1,408.39
1262.4,1225
764.14,471.07
2400.1,451
241.57,573.23
1762.5,1041.7
2398,420.4
255.54,607.07
2130.5,496.37
1230.3,373.03
263.96,601
2134.7,487.88
2392.6,1014.2
1760.6,1044.6
272.47,1140.6
1306,376
250.93,568.87
178.33,549
2085.9,571.58
234,573.46
2100.4,892.71
797.27,478.27
2097.8,935.67
1242.8,333.35
1243.7,504
205.75,565.25
1247,241.5
714,965.2
2112.2,857.38
223.76,591.69
1237.8,391.4
1266.7,281.62
2116.4,658.2
2375.3,944.85
2135.6,432
2407.8,1002.2
2352.1,934.62
1735.5,391.93
2352.1,896.82
2369,395.48
124.71,590.57
2351,928.62
2334,1090
2117.9,503.15
2263,715
2380.9,953.56
1295,1257.3
249.52,600.98
771.5,496.5
2375.1,918.05
1235.7,1238.4
2111.2,883.08
696.18,1088.6
1574,1143
1225,377
2094.8,911.65
2358.6,919.86
297.09,1117.6
1185.4,375.2
2353.1,963.6
749.38,453.62
2399.5,985.25
256.5,583.43
2396.7,456.35
2258,617
1222.8,387.85
219.87,586.78
1266.9,474.27
2379.2,956.65
2363.3,856
1270.8,369.7
282,570.33
2375.1,972.63
2377.7,977.17
1276,502
2401.9,994.5
1215,1190.7
1752.5,500.36
1263.5,345.28
214.5,644
1232.8,443.33
245,602.22
1621,363
2383.4,968.7
1099.4,349.4
2113.6,480.97
2310,797.5
2331,897.25
1757.9,452.22
280.2,1214.8
1574,1143
1771.2,995.18
2371.3,954.68
1264.5,404.48
1352,437
658.78,969
1073,614
2299,805
2378.3,422.52
1805.7,1022.1
1252.4,394.4
30,593
1774.5,1005
307.77,583.77
262.85,1133.5
1767.4,1016.6
1303.3,288
1774.5,427.65
312.5,1212
1244.1,455.57
1272.8,1190.2
269.53,597.89
1293.7,367.73
2148,926
217.88,586.31
2128.4,894.2
2080.4,959.2
2386.8,391.75
2355,527.5
256.29,581.5
2375.7,462.5
2090.7,512.33
243.94,601.33
2385.4,926.9
2347.9,970.71
2388.2,966.76
2407.8,1008.5
1246.2,443.84
2391.5,379.85
2365,920.16
1307.5,542.25
241.55,591.09
248.33,536
1118.5,284.5
1824.6,933.88
2376.6,942.53
2379.4,398.98
1262.8,384.8
2379.3,999.34
228,615.71
2112.8,907
2023.7,531.33
304.73,554.36
2110.8,918.75
1283.4,346.5
2128.5,502.03
2356,944.3
2123.5,431.07
141,608
230.32,601.35
231.8,629.27
1774.2,1012
2375,952.75
273.67,575.67
1138.7,991
2334.8,902.29
2416.4,971
1160.6,518.6
1235.8,468
200.09,590.91
1786.8,455.05
2351.8,905.78
234.56,607.11
1243.5,375.65
1756.5,335.38
1201,377.73
2097,903.89
2381.8,437.8
1848,1040.5
1321.8,251.25
1194.2,493.3
2115.2,903.22
2125.1,457.36
2391.5,927.54
1256.7,404.29
2354,486.6
1725.4,377.9
1273.2,268.7
233.76,596.2
766.38,472.31
748.12,1042.1
2156,864.67
1274.2,343.54
2357.6,911.5
2387.2,1001.8
1723,401.7
262.47,578.53
2387.7,946.53
700,1050
1399.2,1142.5
769.53,505.67
154.14,574.86
2131.2,533.71
2144.6,500.31
277.13,1167.3
234.37,598.95
690.46,1110.8
2127.1,492.46
2380.7,1027.1
1769.1,403.56
245.43,589.07
2351.5,906.33
2396.9,971.75
828,1184.3
2386.2,925.78
715.26,1091.3
730.43,1062.1
2400.5,949.67
2374.8,997.23
1259.6,1178.3
1244.3,1137.7
261.8,643
1612,1049.2
2363.7,958.75
2374.8,963.8
1745.2,506.2
2112.1,862
2410.1,991
2382.7,960.97
2377.5,954.95
263.5,538.25
2373,956.12
2115,483.71
2381.7,961
2332.8,458.5
1244,350.75
1284.3,370.22
1259.3,362.22
2383.5,921.25
2118.5,884.13
757.94,451.56
158.4,579
1233,453
759.44,1118
1782.2,1000.5
1745.3,1006.4
2392.9,971.5
2372.1,930.05
1296.1,505.2
2323.3,947
220.14,574.86
1295.1,1191.1
267.29,1161.2
1266.3,1211.7
2353,861.57
2384.3,964.48
1802.7,967.4
771.85,473.35
1184.2,373
2429.5,1002
1260.8,429.49
1261.5,1227.4
1785,1007.5
2384.2,331.82
2094.2,923.31
1260,478.5
309.6,468.6
1757,434.26
286.25,563.54
264.25,1181
1360,565
1263.9,420.11
1271,388.1
2053.7,939
2386.7,977.13
2378.7,543.44
696.8,1097.6
1270.3,341.74
2360.7,1042.7
2383.8,938
1188.5,386.88
2373.6,899.29
1320.2,318.6
1267.7,401.67
1265.8,386.85
2115.4,889.15
1192.5,417.5
2345,481.67
2139.8,432.44
1277.6,385.81
285.91,586.91
2389.3,978.18
2139.8,906.88
1540,1082
1261.5,450.97
1791.2,1035
288.29,1166.4
240.78,574.07
2359.5,901.38
246.33,1194.9
1241.6,435.24
780.46,1047.2
2067,1017.7
210.91,549.18
186.27,591
2384.4,450.45
1269.7,1251.2
1263,425.24
1233.5,424.4
1682.5,420.09
1780.5,1003.9
234.38,593.58
2352.7,1003.3
2306,440
1764.6,373.5
1306,376
2363.4,1013.9
168.33,527.83
1842,575
2347.5,447
2121.2,517.67
2394.6,976.53
1238.3,320.48
1269.7,1251.2
1272.5,402.2
2371.8,953.41
1241.7,388.18
2372,475.5
2122.9,873.59
291.81,559.58
410.5,599.5
1299.5,1192.7
2114.3,916
707.33,1123.3
2398.2,415.09
2408,884.67
2378.5,939.5
2398,521
2356.6,977.1
2377.3,956.4
316.08,594.83
290.4,1194.2
1303.5,285.75
772.18,508
1374.4,319.86
2346.9,931.85
233.62,615.62
192.5,1290.7
1292.8,350.05
2379.4,954.97
244.33,495.67
2368,436.23
2372.9,967.62
1654.5,1092.5
2350.9,909.47
2399.4,1034.4
2146.8,498.17
1219.7,373.8
1801.9,996.53
2116.5,891.56
205.57,527.86
2369.6,964.94
2369.4,911.42
1085,196.5
2369.4,949.82
2341.2,928.47
2125,906.18
1289.8,367.75
1768,1007.4
2380,978.22
1189,1396
2110.2,900.21
284.57,1147.4
1289,424.88
2383.8,891.67
1257,1271
2377,972.3
201.5,585
1783.4,430.38
261.47,592.67
2357.9,962.63
1248,310.14
1733.5,433.25
1296.8,489.88
279.69,593
2371.2,1096.2
2363.8,366.5
2123,874.5
2123.9,485
2392,1110.7
2359,959.5
1277,1201
1216.8,1182.1
2103.1,897.17
1574,1143
1352,437
103,515.5
2114.6,904.24
225.8,595.9
2369.2,961.43
2106.9,926
1233,453
2367.7,951
1739.5,982
2128.9,483.09
1220.3,435.49
244.61,616.15
2394.8,979.31
2388,390.5
1260.9,338.06
2371.1,429.27
1253.9,410.31
2141,993
1274.9,1224.1
264.91,583.32
2322.7,787.67
2382.4,974.81
1361.5,320.5
2389.9,963.89
2380.2,938.4
1293.2,1222.8
1777.5,908.29
2345.3,911.42
2119.7,483.44
2127,951.25
2096.3,489.08
2422.9,1012.7
2387.9,411.91
2396,989.43
2144.5,461.06
2391.3,440.67
2363.1,958.31
2114.6,884.69
2131.4,954
2138.2,460.75
2384.2,994.95
2386.1,989
2381.9,968.57
2370.4,965.31
1263,369.03
1275.8,431.1
2386.2,1017.1
2349.3,980.17
722.43,1048.6
1759.1,1019.3
2362.4,906.48
2353,966
1318.5,122.5
2354.5,926.9
153,601
254.75,541.25
1299.4,424.05
